Processes: 288 total, 6 running, 1 stuck, 281 sleeping, 976 threads 
2000/12/31 19:35:48
Load Avg: 1.60, 2.65, 12.80 
CPU usage: 25.0% user, 43.96% sys, 31.3% idle 
SharedLibs: 413M resident, 66M data, 172M linkedit.
MemRegions: 37933 total, 1516M resident, 282M private, 377M shared.
PhysMem: 6083M used (1950M wired), 10G unused.
VM: 1277G vsize, 1373M framework vsize, 0(0) swapins, 0(0) swapouts.
Networks: packets: 0/0B in, 0/0B out.
Disks: 0/0B read, 0/0B written.

PID   COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM    PURG   CMPRS PGRP PPID STATE    BOOSTS   %CPU_ME %CPU_OTHRS UID FAULTS COW  MSGSENT MSGRECV SYSBSD  SYSMACH CSW     PAGEINS IDLEW POWER INSTRS CYCLES USER               #MREGS RPRVT  VPRVT  VSIZE  KPRVT  KSHRD 
468   mdworker_shared  0.0  00:00.40 0     0    0      0B     0B     0B    468  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
466   mdworker_shared  0.0  00:00.73 0     0    0      0B     0B     0B    466  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
462   com.apple.Safari 0.0  00:00.43 0     0    0      0B     0B     0B    462  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
458   com.apple.Dictio 0.0  00:00.21 0     0    0      0B     0B     0B    458  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
457   keyboardservices 0.0  00:00.77 0     0    0      0B     0B     0B    457  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
455   AppleSpell       0.0  00:02.73 0     0    0      0B     0B     0B    455  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
453   suggestd         0.0  00:03.80 0     0    0      0B     0B     0B    453  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
452   corespotlightd   0.0  00:02.34 0     0    0      0B     0B     0B    452  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
449   com.apple.CloudD 0.0  00:00.59 0     0    0      0B     0B     0B    449  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
446   storeassetd      0.0  00:00.81 0     0    0      0B     0B     0B    446  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
444   IMRemoteURLConne 0.0  00:00.25 0     0    0      0B     0B     0B    444  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
443   mediaremoteagent 0.0  00:00.21 0     0    0      0B     0B     0B    443  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
442   storedownloadd   0.0  00:00.53 0     0    0      0B     0B     0B    442  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
433   kdc              0.0  00:00.76 0     0    0      0B     0B     0B    433  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
431   smd              0.0  00:00.19 0     0    0      0B     0B     0B    431  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
429   AudioComponentRe 0.0  00:00.90 0     0    0      0B     0B     0B    429  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
428   writeconfig      0.0  00:00.38 0     0    0      0B     0B     0B    428  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
424   appstoreagent    0.0  00:01.48 0     0    0      0B     0B     0B    424  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
420   AssetCacheTether 0.0  00:00.35 0     0    0      0B     0B     0B    420  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
419   AssetCacheManage 0.0  00:00.29 0     0    0      0B     0B     0B    419  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
414   dmd              0.0  00:00.46 0     0    0      0B     0B     0B    414  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
412   com.apple.hiserv 0.0  00:00.17 0     0    0      0B     0B     0B    412  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
410   assistantd       0.0  00:01.19 0     0    0      0B     0B     0B    410  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
408   callservicesd    0.0  00:02.66 0     0    0      0B     0B     0B    408  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
406   atsd             0.0  00:01.17 0     0    0      0B     0B     0B    406  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
405   SafariBookmarksS 0.0  00:02.94 0     0    0      0B     0B     0B    405  1    sleeping *0[0]    0.00000 0.00000    501 0      0    1       0       7       4       5       0       1     0.0   98901      310636     ryangosdin         0      0B     0B     0B     0B     0B    
403   LocationMenu     0.0  00:01.90 0     0    0      0B     0B     0B    403  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
399   deleted          0.0  00:00.62 0     0    0      0B     0B     0B    399  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
397   com.apple.quickl 0.0  00:00.28 0     0    0      0B     0B     0B    397  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
395   colorsync.userag 0.0  00:00.60 0     0    0      0B     0B     0B    395  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
394   fileproviderd    0.0  00:01.10 0     0    0      0B     0B     0B    394  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
390   SafeEjectGPUServ 0.0  00:00.24 0     0    0      0B     0B     0B    390  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
389   SafeEjectGPUAgen 0.0  00:00.21 0     0    0      0B     0B     0B    389  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
387   WiFiAgent        0.0  00:00.70 0     0    0      0B     0B     0B    387  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
386   CrashReporterSup 0.0  00:00.21 0     0    0      0B     0B     0B    386  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
385   APFSUserAgent    0.0  00:00.20 0     0    0      0B     0B     0B    385  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
384   networkservicepr 0.0  00:00.41 0     0    0      0B     0B     0B    384  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
383   mdworker_shared  0.0  00:04.67 0     0    0      0B     0B     0B    383  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
382   mdwrite          0.0  00:00.24 0     0    0      0B     0B     0B    382  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
376   familycircled    0.0  00:00.50 0     0    0      0B     0B     0B    376  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
375   followupd        0.0  00:00.27 0     0    0      0B     0B     0B    375  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
364   adid             0.0  00:00.45 0     0    0      0B     0B     0B    364  1    sleeping  0[0]    0.00000 0.00000    265 0      0    0       0       0       0       0       0       0     0.0   0          0          _fpsd              0      0B     0B     0B     0B     0B    
362   IMRemoteURLConne 0.0  00:00.53 0     0    0      0B     0B     0B    362  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
361   fmfd             0.0  00:01.23 0     0    0      0B     0B     0B    361  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
358   ContactsAccounts 0.0  00:00.90 0     0    0      0B     0B     0B    358  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
356   pbs              0.0  00:00.35 0     0    0      0B     0B     0B    356  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
355   IMDPersistenceAg 0.0  00:00.63 0     0    0      0B     0B     0B    355  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
354   sandboxd         0.0  00:36.53 0     0    0      0B     0B     0B    354  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
352   ctkd             0.0  00:00.27 0     0    0      0B     0B     0B    352  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
351   CalNCService     0.0  00:02.41 0     0    0      0B     0B     0B    351  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
349   taskgated        0.0  00:00.20 0     0    0      0B     0B     0B    349  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
347   ctkahp           0.0  00:00.30 0     0    0      0B     0B     0B    347  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
345   adprivacyd       0.0  00:00.83 0     0    0      0B     0B     0B    345  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
344   diagnostics_agen 0.0  00:00.60 0     0    0      0B     0B     0B    344  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
342   imagent          0.0  00:01.68 0     0    0      0B     0B     0B    342  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
341   cloudpaird       0.0  00:00.62 0     0    0      0B     0B     0B    341  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
340   knowledge-agent  0.0  00:00.91 0     0    0      0B     0B     0B    340  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
338   patchupdaterd    0.0  00:00.48 0     0    0      0B     0B     0B    338  1    sleeping *0[0]    0.00000 0.00000    501 0      0    2       1       1       1       2       0       0     0.0   17908      77445      ryangosdin         0      0B     0B     0B     0B     0B    
337   icdd             0.0  00:00.91 0     0    0      0B     0B     0B    337  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
336   imklaunchagent   0.0  00:00.49 0     0    0      0B     0B     0B    336  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
335   dmd              0.0  00:00.55 0     0    0      0B     0B     0B    335  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
331   routined         0.0  00:01.91 0     0    0      0B     0B     0B    331  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
330   corespeechd      0.0  00:00.31 0     0    0      0B     0B     0B    330  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
329   com.apple.notifi 0.0  00:00.30 0     0    0      0B     0B     0B    329  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
328   storeaccountd    0.0  00:00.45 0     0    0      0B     0B     0B    328  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
327   CallHistoryPlugi 0.0  00:00.32 0     0    0      0B     0B     0B    327  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
325   CalendarAgent    0.0  00:05.70 0     0    0      0B     0B     0B    325  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
324   secinitd         0.0  00:01.33 0     0    0      0B     0B     0B    324  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
317   com.apple.geod   0.0  00:00.58 0     0    0      0B     0B     0B    317  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
316   commerce         0.0  00:02.19 0     0    0      0B     0B     0B    316  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
315   nsurlstoraged    0.0  00:01.63 0     0    0      0B     0B     0B    315  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
314   CVMCompiler      0.0  00:00.14 0     0    0      0B     0B     0B    314  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
312   iconservicesagen 0.0  00:06.42 0     0    0      0B     0B     0B    312  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
310   sharingd         0.0  00:03.23 0     0    0      0B     0B     0B    310  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
309   IMRemoteURLConne 0.0  00:00.53 0     0    0      0B     0B     0B    309  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
308   useractivityd    0.0  00:00.51 0     0    0      0B     0B     0B    308  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
307   NotificationCent 0.0  00:06.82 0     0    0      0B     0B     0B    307  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
306   filecoordination 0.0  00:08.43 0     0    0      0B     0B     0B    306  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
305   parsecd          0.0  00:03.02 0     0    0      0B     0B     0B    305  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
304   usernoted        0.0  00:02.34 0     0    0      0B     0B     0B    304  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
303   akd              0.0  00:00.70 0     0    0      0B     0B     0B    303  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
302   wirelessproxd    0.0  00:00.33 0     0    0      0B     0B     0B    302  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
301   findmydeviced    0.0  00:00.55 0     0    0      0B     0B     0B    301  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
299   Spotlight        0.0  00:22.02 0     0    0      0B     0B     0B    299  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
289   tccd             0.0  00:01.60 0     0    0      0B     0B     0B    289  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
287   fontd            0.0  00:05.62 0     0    0      0B     0B     0B    287  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
286   backgroundtaskma 0.0  00:00.50 0     0    0      0B     0B     0B    286  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
284   pkd              0.0  00:03.20 0     0    0      0B     0B     0B    284  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
283   sharedfilelistd  0.0  00:01.00 0     0    0      0B     0B     0B    283  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
280   identityservices 0.0  00:02.83 0     0    0      0B     0B     0B    280  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
278   pboard           0.0  00:00.70 0     0    0      0B     0B     0B    278  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
274   rapportd         0.0  00:00.71 0     0    0      0B     0B     0B    274  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
273   lsd              0.0  00:00.82 0     0    0      0B     0B     0B    273  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
270   Dock             0.0  00:09.33 0     0    0      0B     0B     0B    270  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
269   talagent         0.0  00:01.79 0     0    0      0B     0B     0B    269  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
268   universalaccessd 0.0  00:02.26 0     0    0      0B     0B     0B    268  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
267   distnoted        0.0  00:03.08 0     0    0      0B     0B     0B    267  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
265   UserEventAgent   0.0  00:03.02 0     0    0      0B     0B     0B    265  1    sleeping *0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
264   securityd_servic 0.0  00:00.34 0     0    0      0B     0B     0B    264  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
262   cfprefsd         0.0  00:03.36 0     0    0      0B     0B     0B    262  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
261   coreauthd        0.0  00:00.82 0     0    0      0B     0B     0B    261  1    sleeping  0[0]    0.00000 0.00000    501 0      0    0       0       0       0       0       0       0     0.0   0          0          ryangosdin         0      0B     0B     0B     0B     0B    
258   GSSCred          0.0  00:00.11 0     0    0      0B     0B     0B    258  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
255   mobileassetd     0.0  00:02.96 0     0    0      0B     0B     0B    255  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
254   nsurlstoraged    0.0  00:00.37 0     0    0      0B     0B     0B    254  1    sleeping  0[0]    0.00000 0.00000    243 0      0    0       0       0       0       0       0       0     0.0   0          0          _nsurlstoraged     0      0B     0B     0B     0B     0B    
252   com.apple.cmio.r 0.0  00:00.04 0     0    0      0B     0B     0B    252  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
251   systemstats      0.0  00:00.38 0     0    0      0B     0B     0B    52   52   sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
250   apsd             0.0  00:03.51 0     0    0      0B     0B     0B    250  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
249   sysmond          0.0  00:03.92 0     0    0      0B     0B     0B    249  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
248   PerfPowerService 0.0  00:03.13 0     0    0      0B     0B     0B    248  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
247   trustd           0.0  00:00.35 0     0    0      0B     0B     0B    247  1    sleeping  0[0]    0.00000 0.00000    205 0      0    0       0       0       0       0       0       0     0.0   0          0          _locationd         0      0B     0B     0B     0B     0B    
246   cfprefsd         0.0  00:00.15 0     0    0      0B     0B     0B    246  1    sleeping  0[0]    0.00000 0.00000    205 0      0    0       0       0       0       0       0       0     0.0   0          0          _locationd         0      0B     0B     0B     0B     0B    
245   secinitd         0.0  00:00.44 0     0    0      0B     0B     0B    245  1    sleeping  0[0]    0.00000 0.00000    205 0      0    0       0       0       0       0       0       0     0.0   0          0          _locationd         0      0B     0B     0B     0B     0B    
244   analyticsd       0.0  00:00.60 0     0    0      0B     0B     0B    244  1    sleeping  0[0]    0.00000 0.00000    263 0      0    0       0       0       0       0       0       0     0.0   0          0          _analyticsd        0      0B     0B     0B     0B     0B    
243   com.apple.geod   0.0  00:00.59 0     0    0      0B     0B     0B    243  1    sleeping  0[0]    0.00000 0.00000    205 0      0    0       0       0       0       0       0       0     0.0   0          0          _locationd         0      0B     0B     0B     0B     0B    
238   captiveagent     0.0  00:00.46 0     0    0      0B     0B     0B    238  1    sleeping  0[0]    0.00000 0.00000    258 0      0    0       0       0       0       0       0       0     0.0   0          0          _captiveagent      0      0B     0B     0B     0B     0B    
230   ctkahp           0.0  00:00.21 0     0    0      0B     0B     0B    230  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
229   com.apple.Accoun 0.0  00:00.19 0     0    0      0B     0B     0B    229  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
228   coreauthd        0.0  00:00.26 0     0    0      0B     0B     0B    228  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
227   com.apple.Perfor 0.0  00:00.47 -1    -1   -2     -20K   0B     0B    227  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       2       1       1       0       0     0.0   34527      90717      root               -2     -20K   -520K  -524K  0B     0B    
226   coresymbolicatio 0.0  00:01.63 0     0    0      0B     0B     0B    226  1    sleeping  0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
225   systemsoundserve 0.0  00:00.55 0     0    0      0B     0B     0B    225  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
223   distnoted        0.0  00:00.13 0     0    0      0B     0B     0B    223  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
222   com.apple.Ambien 0.0  00:00.41 0     0    0      0B     0B     0B    222  1    sleeping *0[0]    0.00000 0.00000    0   0      0    0       0       0       0       0       0       0     0.0   0          0          root               0      0B     0B     0B     0B     0B    
